"ClaimID", "Remove", "ObjectID", PropertyID", "PropertyValue", "SourceID", "TimeStamp" 
"13872394","","9781558604186","AuthorsNamesList","OLSEN","OPOE-ABE Books","null"
"13872395","","9781558604186","AuthorsNamesList","Dan R. Olsen","A1Books","null"
"13872396","","9781558604186","AuthorsNamesList","Olsen, Dan R.","Caiman","null"
"13872397","","9781558604186","AuthorsNamesList","Dan R. Olsen","Papamedia.com","null"
"13872398","","9781558604186","AuthorsNamesList","Olsen, Dan R.","Powell's  Books","null"
"13872399","","9781558604186","AuthorsNamesList","Olsen, Dan R.","Blackwell Online","null"
"13872400","","9781558604186","AuthorsNamesList","Olsen","Bobs Books","null"
"13872401","","9781558604186","AuthorsNamesList","Olsen, Dan R., Jr.","Revaluation Books","null"
"13872402","","9781558604186","AuthorsNamesList","Olsen","Books Down Under","null"
"13872403","","9781558604186","AuthorsNamesList","Olsen","Gunter Koppon","null"
"13872404","","9781558604186","AuthorsNamesList","Olsen","WorldOfBooks","null"
"13872405","","9781558604186","AuthorsNamesList","Olsen","Gunars Store","null"
"13872406","","9781558604445","AuthorsNamesList","Mark Maybury, Wolfgang Wahlster","A1Books","null"
"13872407","","9781558604445","AuthorsNamesList","Mark Maybury","Papamedia.com","null"
"13872408","","9781558604445","AuthorsNamesList","Mark Maybury Wolfgang Wahlster","Revaluation Books","null"
"13872409","","9781558604445","AuthorsNamesList","Maybury, Mark T.","Limelight Bookshop","null"
"13872410","","9781558604445","AuthorsNamesList","Mark Maybury;Wolfgang Wahlster","Hippo Books","null"
"13872411","","9781558604117","AuthorsNamesList","Hugh Beyer","A1Books","null"
"13872412","","9781558604117","AuthorsNamesList","Beyer, Hugh and Karen Holtzblatt","Glued To The Tube Books","null"
"13872413","","9781558604117","AuthorsNamesList","By (author) Beyer, Hugh By (author) Holtzblatt, Karen","Quartermelon","null"
"13872414","","9781558604117","AuthorsNamesList","Hugh Beyer, Karen Holtzblatt","badrisbooks","null"
"13872415","","9781558604117","AuthorsNamesList","Beyer, Hugh","Browns Books","null"
"13872416","","9781558604117","AuthorsNamesList","Beyer, Hugh","Powell's  Books","null"
"13872417","","9781558604117","AuthorsNamesList","BEYER, HUGH HOLTZBLATT, KAREN","Quartermelon","null"
"13872418","","9781558604117","AuthorsNamesList","By (author) Beyer, Hugh By (author) Holtzblatt, Karen","Stratford Books","null"
"13872419","","9781558604117","AuthorsNamesList","Hugh Beyer","A1Books","null"
"13872420","","9781558604117","AuthorsNamesList","Hugh Beyer; Karen Holtzblatt","Book Lovers USA","null"
"13872421","","9781558604117","AuthorsNamesList","Beyer, Hugh","Caiman","null"
"13872422","","9781558604117","AuthorsNamesList","Beyer, Hugh Holtzblatt, Karen","Blackwell Online","null"
"13872423","","9781558604117","AuthorsNamesList","BEYER, HUGHHOLTZBLATT, KAREN","LAKESIDE BOOKS","null"
"13872424","","9781558604117","AuthorsNamesList","BEYER, HUGHHOLTZBLATT, KAREN","LAKESIDE BOOKS","null"
"13872425","","9781558604117","AuthorsNamesList","Beyer, Hugh","TheBookCom","null"
"13872426","","9781558604117","AuthorsNamesList","Hugh Beyer","AHA-BUCH","null"
"13872427","","9781558604117","AuthorsNamesList","Hugh Beyer, Karen Holtzblatt","paperbackworld.de","null"
"13872428","","9781558604117","AuthorsNamesList","Hugh Beyer","A1Books","null"
"13872429","","9781558604117","AuthorsNamesList","Beyer, Hugh","FREE POSTAGE ! @thebookcompany","null"
"13872430","","9781558604117","AuthorsNamesList","Hugh Beyer","The Book Depository","null"
"13872431","","9781558604117","AuthorsNamesList","Beyer, Hugh Holtzblatt, Karen","Versandantiquariat Robert A. Mueller","null"
"13872432","","9781558604117","AuthorsNamesList","BEYER, HUGH HOLTZBLATT, KAREN","Bobs Books","null"
"13872433","","9781558604117","AuthorsNamesList","Hugh Beyer, Karen Holtzblatt","Papamedia.com","null"
"13872434","","9781558604117","AuthorsNamesList","Beyer, Hugh/ Holtzblatt, Karen","Revaluation Books","null"
"13872435","","9781558604117","AuthorsNamesList","Hugh Beyer","Revaluation Books","null"
"13872436","","9781558604117","AuthorsNamesList","Beyer, Hugh","Limelight Bookshop","null"
"13872437","","9780125184083","AuthorsNamesList","Jakob Nielsen","BetterWorld.com","null"
"13872438","","9780125184083","AuthorsNamesList","Jakob Nielsen","OwlsBooks","null"
"13872439","","9780125184083","AuthorsNamesList","Jakob Nielsen","OwlsBooks","null"
"13872440","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Kitabay","null"
"13872441","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Mandala Books","null"
"13872442","","9780125184083","AuthorsNamesList","JACOB NIELSON","Book Barn Ltd","null"
"13872443","","9780125184083","AuthorsNamesList","Jakob Nielsen","A1Books","null"
"13872444","","9780125184083","AuthorsNamesList","Jakob Nielsen,","Bookmantra.com","null"
"13872445","","9780125184083","AuthorsNamesList","NIELSEN","OPOE-ABE Books","null"
"13872446","","9780125184083","AuthorsNamesList","Jakob Nielsen,","Bookmantra.com","null"
"13872447","","9780125184083","AuthorsNamesList","Jakob Nielsen","Papamedia.com","null"
"13872448","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Aristotle's  Library","null"
"13872449","","9780125184083","AuthorsNamesList","Nielsen, Jakob","sapientia","null"
"13872450","","9780125184083","AuthorsNamesList","NIELSON, JACOB","LAKESIDE BOOKS","null"
"13872451","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Caiman","null"
"13872452","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Paperbackshop-US","null"
"13872453","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Books2Anywhere.com","null"
"13872454","","9780125184083","AuthorsNamesList","Jakob Nielsen","paperbackworld.de","null"
"13872455","","9780125184083","AuthorsNamesList","Nielsen, Jakob (Author)","Quartermelon","null"
"13872456","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Revaluation Books","null"
"13872457","","9780125184083","AuthorsNamesList","Nielsen, Jakob","Limelight Bookshop","null"
"13872458","","9780125184069","AuthorsNamesList","Jakob Nielsen","A1Books","null"
"13872459","","9780125184069","AuthorsNamesList","Nielsen, Jakob, Ph.D.","Movies With A Smile","null"
"13872460","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Caiman","null"
"13872461","","9780125184069","AuthorsNamesList","Jakob Nielsen","A1Books","null"
"13872462","","9780125184069","AuthorsNamesList","Jakob Nielsen ,","Bookmantra.com","null"
"13872463","","9780125184069","AuthorsNamesList","Nielsen, Jakob","AlphaCraze.com","null"
"13872464","","9780125184069","AuthorsNamesList","Nielsen, Jakob","AlphaCraze.com","null"
"13872465","","9780125184069","AuthorsNamesList","Jakob Nielsen","A1Books","null"
"13872466","","9780125184069","AuthorsNamesList","By (author) Nielsen, Jakob","Quartermelon","null"
"13872467","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Browns Books","null"
"13872468","","9780125184069","AuthorsNamesList","Jakob Nielsen ,","Bookmantra.com","null"
"13872469","","9780125184069","AuthorsNamesList","Nielsen, Jakob","College Book Service","null"
"13872470","","9780125184069","AuthorsNamesList","Jakob Nielsen","Book Lovers USA","null"
"13872471","","9780125184069","AuthorsNamesList","Nielsen, Jakob","The Critical Eye Used Books","null"
"13872472","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Henry's Biz Books","null"
"13872473","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Annex Books Inc","null"
"13872474","","9780125184069","AuthorsNamesList","By (author) Nielsen, Jakob","Stratford Books","null"
"13872475","","9780125184069","AuthorsNamesList","NIELSEN, JAKOB","Quartermelon","null"
"13872476","","9780125184069","AuthorsNamesList","Nielsen, Jakob (Author) Nielsen (Author)","Quartermelon","null"
"13872477","","9780125184069","AuthorsNamesList","Jakob Nielsen","Papamedia.com","null"
"13872478","","9780125184069","AuthorsNamesList","Nielsen, Jakob","TheBookCom","null"
"13872479","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Books2Anywhere.com","null"
"13872480","","9780125184069","AuthorsNamesList","NIELSEN, JAKOB","LAKESIDE BOOKS","null"
"13872481","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Books2Anywhere.com","null"
"13872482","","9780125184069","AuthorsNamesList","NIELSEN, JAKOB","LAKESIDE BOOKS","null"
"13872483","","9780125184069","AuthorsNamesList","Nielsen, Jakob Nielsen","Blackwell Online","null"
"13872484","","9780125184069","AuthorsNamesList","Jakob Nielsen","A1Books","null"
"13872485","","9780125184069","AuthorsNamesList","Nielsen, Jakob","COBU GmbH & Co. KG","null"
"13872486","","9780125184069","AuthorsNamesList","Jakob Nielsen","AHA-BUCH","null"
"13872487","","9780125184069","AuthorsNamesList","Nielsen, Jakob","FREE POSTAGE ! @thebookcompany","null"
"13872488","","9780125184069","AuthorsNamesList","Jakob Nielsen","paperbackworld.de","null"
"13872489","","9780125184069","AuthorsNamesList","Jakob Nielsen","The Book Depository","null"
"13872490","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Versandantiquariat Robert A. Mueller","null"
"13872491","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Revaluation Books","null"
"13872492","","9780125184069","AuthorsNamesList","NIELSEN, JAKOB","Bobs Books","null"
"13872493","","9780125184069","AuthorsNamesList","Nielsen,Jakob","Bobs Books","null"
"13872494","","9780125184069","AuthorsNamesList","Jakob Nielsen","Bobs Books","null"
"13872495","","9780125184069","AuthorsNamesList","Nielsen,Jakob","Books Down Under","null"
"13872496","","9780125184069","AuthorsNamesList","Nielsen, Jakob","Limelight Bookshop","null"
"13872497","","9780125184069","AuthorsNamesList","Nielsen,Jakob","Gunter Koppon","null"
"13872498","","9780125184069","AuthorsNamesList","Nielsen,Jakob","WorldOfBooks","null"
"13872499","","9780125184069","AuthorsNamesList","Nielsen,Jakob","Gunars Store","null"
"13872500","","9780123706096","AuthorsNamesList","Witten, Ian H, and Gori, Marco, and Numerico, Teresa","Movies With A Smile","null"
"13872501","","9780123706096","AuthorsNamesList","Witten, Ian H.","Caiman","null"
"13872502","","9780123706096","AuthorsNamesList","Ian H. Witten, Marco Gori, Teresa Numerico","A1Books","null"
"13872503","","9780123706096","AuthorsNamesList","Ian H. Witten, Marco Gori, Teresa Numerico","A1Books","null"
"13872504","","9780123706096","AuthorsNamesList","Ian H. Witten, Marco Gori, Teresa Numerico","A1Books","null"
"13872505","","9780123706096","AuthorsNamesList","Witten, Ian H./ Gori, Marco/ Numerico, T","Paperbackshop-US","null"
"13872506","","9780123706096","AuthorsNamesList","Ian H. Witten; Marco Gori; Teresa Numerico","Book Lovers USA","null"
"13872507","","9780123706096","AuthorsNamesList","Witten, Ian H.; Gori, Marco; Numerico, Teresa","Henry's Biz Books","null"
"13872508","","9780123706096","AuthorsNamesList","Witten, Ian H.; Gori, Marco; Numerico, Teresa","Annex Books Inc","null"
"13872509","","9780123706096","AuthorsNamesList","Witten, Ian H./ Gori, Mar","College Book Service","null"
"13872510","","9780123706096","AuthorsNamesList","Witten, Ian H","Powell's  Books","null"
"13872511","","9780123706096","AuthorsNamesList","By (author) Witten, Ian H. By (author) Gori, Marco By (author) Numerico, Teresa","Quartermelon","null"
"13872512","","9780123706096","AuthorsNamesList","WITTEN, I.H.GORI, MARCONUMERICO, TERESA","LAKESIDE BOOKS","null"
"13872513","","9780123706096","AuthorsNamesList","Witten, I.H.","TheBookCom","null"
"13872514","","9780123706096","AuthorsNamesList","Witten, Ian H. Gori, Marco Numerico, Teresa","Versandantiquariat Robert A. Mueller","null"
"13872515","","9780123706096","AuthorsNamesList","Ian H. Witten","AHA-BUCH","null"
"13872516","","9780123706096","AuthorsNamesList","By (author) Witten, Ian H. By (author) Gori, Marco By (author) Numerico, Teresa","Stratford Books","null"
"13872517","","9780123706096","AuthorsNamesList","Witten, I.H.","FREE POSTAGE ! @thebookcompany","null"
"13872518","","9780123706096","AuthorsNamesList","Witten, Ian H./ Gori, Marco/ Numerico, Teresa","Revaluation Books","null"
"13872519","","9780123706096","AuthorsNamesList","Witten, Ian H.","Limelight Bookshop","null"
"13872520","","9781558609242","AuthorsNamesList","Lesk, Michael","Chamblin Bookmine","null"
"13872521","","9781558609242","AuthorsNamesList","Michael Lesk","A1Books","null"
"13872522","","9781558609242","AuthorsNamesList","Lesk, Michael","Caiman","null"
"13872523","","9781558609242","AuthorsNamesList","Michael Lesk","Books2Anywhere.com","null"
"13872524","","9781558609242","AuthorsNamesList","Michael Lesk","A1Books","null"
"13872525","","9781558609242","AuthorsNamesList","Michael Lesk","Book Lovers USA","null"
"13872526","","9781558609242","AuthorsNamesList","Michael Lesk","Books2Anywhere.com","null"
"13872527","","9781558609242","AuthorsNamesList","Michael Lesk","A1Books","null"
"13872528","","9781558609242","AuthorsNamesList","Michael Lesk","Paperbackshop-US","null"
"13872529","","9781558609242","AuthorsNamesList","By (author) Lesk, Michael","Quartermelon","null"
"13872530","","9781558609242","AuthorsNamesList","Lesk, Michael","COBU GmbH & Co. KG","null"
"13872531","","9781558609242","AuthorsNamesList","Michael Lesk","AHA-BUCH","null"
"13872532","","9781558609242","AuthorsNamesList","Michael Lesk","paperbackworld.de","null"
"13872533","","9781558609242","AuthorsNamesList","Lesk, Michael","Versandantiquariat Robert A. Mueller","null"
"13872534","","9781558609242","AuthorsNamesList","Michael Lesk","The Book Depository","null"
"13872535","","9781558609242","AuthorsNamesList","Lesk,Michael","Bobs Books","null"
"13872536","","9781558609242","AuthorsNamesList","Michael Lesk","Papamedia.com","null"
"13872537","","9781558609242","AuthorsNamesList","Lesk, Michael","Revaluation Books","null"
"13872538","","9781558609242","AuthorsNamesList","Lesk,Michael","Books Down Under","null"
"13872539","","9781558609242","AuthorsNamesList","Lesk,Michael","WorldOfBooks","null"
"13872540","","9781558609242","AuthorsNamesList","Lesk,Michael","Gunter Koppon","null"
"13872541","","9781558609242","AuthorsNamesList","Lesk, Michael","Limelight Bookshop","null"
"13872542","","9781558609242","AuthorsNamesList","Lesk,Michael","Gunars Store","null"
"13872543","","9781558608290","AuthorsNamesList","Zo&eacute; Lacroix","Speedy Books shipping from USA!","null"
"13872544","","9781558608290","AuthorsNamesList","Zo&eacute; Lacroix","Best Book Deals","null"
"13872545","","9781558608290","AuthorsNamesList","Lacroix, Zoe (editor); Critchlow, Terence (editor)","Mor-books","null"
"13872546","","9781558608290","AuthorsNamesList","Zo?? Lacroix~Terence Critchlow","Oakwood Books/ EMB Triad","null"
"13872547","","9781558608290","AuthorsNamesList","Zoe Lacroix","A1Books","null"
"13872548","","9781558608290","AuthorsNamesList","Lacroix, Zoe","Powell's  Books","null"
"13872549","","9781558608290","AuthorsNamesList","Edited by Lacroix, Zo&eacute; Edited by Critchlow, Terence","Quartermelon","null"
"13872550","","9781558608290","AuthorsNamesList","Lacroix, Zoe (Arizona State University, USA)","Browns Books","null"
"13872551","","9781558608290","AuthorsNamesList","LaCroix, Zoe","Caiman","null"
"13872552","","9781558608290","AuthorsNamesList","Edited by Lacroix, Zo&eacute; Edited by Critchlow, Terence","Stratford Books","null"
"13872553","","9781558608290","AuthorsNamesList","Zoe Lacroix","A1Books","null"
"13872554","","9781558608290","AuthorsNamesList","Editor: LACROIX, ZOE","Quartermelon","null"
"13872555","","9781558608290","AuthorsNamesList","Lacroix","SARL Culture-Factory","null"
"13872556","","9781558608290","AuthorsNamesList","Zoe Lacroix, Terence Critchlow","AHA-BUCH","null"
"13872557","","9781558608290","AuthorsNamesList","Lacroix, Zoe (ed.)","TheBookCom","null"
"13872558","","9781558608290","AuthorsNamesList","Lacroix","The Book Depository","null"
"13872559","","9781558608290","AuthorsNamesList","Zoe Lacroix","A1Books","null"
"13872560","","9781558608290","AuthorsNamesList","Lacroix, Zoe (ed.)","FREE POSTAGE ! @thebookcompany","null"
"13872561","","9781558608290","AuthorsNamesList","Zo&eacute; Lacroix, Terence Critchlow","Papamedia.com","null"
"13872562","","9781558608290","AuthorsNamesList","Lacroix, Zoe (EDT)/ Critchlow, Terence (EDT)","Revaluation Books","null"
"13872563","","9781558608290","AuthorsNamesList","Lacroix, Zoe","Limelight Bookshop","null"
"13872564","","9781558607903","AuthorsNamesList","Ian H. Witten David Bainbridge","Bookarama, Inc","null"
"13872565","","9781558607903","AuthorsNamesList","Ian Witten","A1Books","null"
"13872566","","9781558607903","AuthorsNamesList","By (author) Witten, Ian H. By (author) Bainbridge, David","Quartermelon","null"
"13872567","","9781558607903","AuthorsNamesList","Witten, Ian H. (Professor of Computer Science, University of","Browns Books","null"
"13872568","","9781558607903","AuthorsNamesList","Witten, Ian H.","Caiman","null"
"13872569","","9781558607903","AuthorsNamesList","By (author) Witten, Ian H. By (author) Bainbridge, David","Stratford Books","null"
"13872570","","9781558607903","AuthorsNamesList","WITTEN, I.H. BAINBRIDGE, DAVID","Quartermelon","null"
"13872571","","9781558607903","AuthorsNamesList","Ian H. Witten; David Bainbridge","Book Lovers USA","null"
"13872572","","9781558607903","AuthorsNamesList","Witten","SARL Culture-Factory","null"
"13872573","","9781558607903","AuthorsNamesList","Witten, Ian H. Bainbridge, David","Blackwell Online","null"
"13872574","","9781558607903","AuthorsNamesList","WITTEN, I.H.BAINBRIDGE, DAVID","LAKESIDE BOOKS","null"
"13872575","","9781558607903","AuthorsNamesList","WITTEN, I.H.BAINBRIDGE, DAVID","LAKESIDE BOOKS","null"
"13872576","","9781558607903","AuthorsNamesList","Ian Witten and David Bainbridge","IHS ATP","null"
"13872577","","9781558607903","AuthorsNamesList","Witten, I.H.","TheBookCom","null"
"13872578","","9781558607903","AuthorsNamesList","Ian Witten","A1Books","null"
"13872579","","9781558607903","AuthorsNamesList","Witten, I.H.","FREE POSTAGE ! @thebookcompany","null"
"13872580","","9781558607903","AuthorsNamesList","Witten","The Book Depository","null"
"13872581","","9781558607903","AuthorsNamesList","WITTEN, IAN H. (PROFESSOR OF COMPUTER SCIENCE, UNIVERSITY OF WAI","Bobs Books","null"
"13872582","","9781558607903","AuthorsNamesList","Ian H. Witten, David Bainbridge","Papamedia.com","null"
"13872583","","9781558607903","AuthorsNamesList","Witten, Ian H./ Bainbridge, David","Revaluation Books","null"
"13872584","","9781558607903","AuthorsNamesList","Witten,Ian; Bainbridge,David","Bobs Books","null"
"13872585","","9781558607903","AuthorsNamesList","Witten,Ian; Bainbridge,David","Books Down Under","null"
"13872586","","9781558607903","AuthorsNamesList","Witten, Ian H.","Limelight Bookshop","null"
"13872587","","9781558607903","AuthorsNamesList","Witten,Ian","WorldOfBooks","null"
"13872588","","9781558607903","AuthorsNamesList","Witten,Ian","Gunter Koppon","null"
"13872589","","9781558607903","AuthorsNamesList","Witten,Ian","Gunars Store","null"
"13872590","","9781558607149","AuthorsNamesList","Ingemar Cox, Matthew Miller, Jeffrey Bloom, Mathew Miller","Sunmark Store","null"
"13872591","","9781558607149","AuthorsNamesList","Ingemar Cox; Matthew Miller; Jeffrey Bloom; Mathew Miller","ExtremelyReliable","null"
"13872592","","9781558607149","AuthorsNamesList","Cox, Ingemar; Miller, Matthew","BookBuyers OnLine","null"
"13872593","","9781558607149","AuthorsNamesList","Ingemar Cox; Matthew Miller; Jeffrey Bloom; Mathew Miller","www_mediastuffs_com","null"
"13872594","","9781558607149","AuthorsNamesList","Cox, Ingemar; Miller, Matthew; Bloom, Jeffrey; Miller, Mathew","AshleyJohnson","null"
"13872595","","9781558607149","AuthorsNamesList","Ingemar Cox","A1Books","null"
"13872596","","9781558607149","AuthorsNamesList","Cox, Ingemar","Caiman","null"
"13872597","","9781558607149","AuthorsNamesList","Ingemar Cox; Matthew Miller; Jeffrey Bloom; Mathew","Book Lovers USA","null"
"13872598","","9781558607149","AuthorsNamesList","Ingemar Cox","A1Books","null"
"13872599","","9781558607149","AuthorsNamesList","Cox","SARL Culture-Factory","null"
"13872600","","9781558607149","AuthorsNamesList","Cox, Ingemar J.; Miller, Matthew L.; Bloom, Jeffrey A.","COBU GmbH & Co. KG","null"
"13872601","","9781558607149","AuthorsNamesList","Ingemar J. Cox, Matthew L. Miller, Jeffrey A. Bloom","AHA-BUCH","null"
"13872602","","9781558607149","AuthorsNamesList","By (author) Cox, Ingemar By (author) Miller, Matthew By (author) Bloom, Jeffrey By (author) Miller, Mathew","Quartermelon","null"
"13872603","","9781558607149","AuthorsNamesList","Cox","The Book Depository","null"
"13872604","","9781558607149","AuthorsNamesList","By (author) Cox, Ingemar By (author) Miller, Matthew By (author) Bloom, Jeffrey By (author) Miller, Mathew","Stratford Books","null"
"13872605","","9781558607149","AuthorsNamesList","Ingemar Cox, et al","Papamedia.com","null"
"13872606","","9781558607149","AuthorsNamesList","Cox, Ingemar J./ Bloom, Jeffrey/ Miller, Matthew","Revaluation Books","null"
"13872607","","9781558607149","AuthorsNamesList","Cox, Ingemar","Limelight Bookshop","null"
"13872608","","9781558606517","AuthorsNamesList","Jeffay, Kevin","Warnock Books","null"
"13872609","","9781558606517","AuthorsNamesList","Kevin Jeffay","A1Books","null"
"13872610","","9781558606517","AuthorsNamesList","Kevin Jeffay","Papamedia.com","null"
"13872611","","9781558606517","AuthorsNamesList","Kevin Jeffay Hong Jiang Zhang","Revaluation Books","null"
"13872612","","9781558606517","AuthorsNamesList","Jeffay, Kevin","Limelight Bookshop","null"
"13872613","","9781558606241","AuthorsNamesList","Bimbo, Alberto Del","Pro Quo Books","null"
"13872614","","9781558606241","AuthorsNamesList","Bimbo, Alberto Del","Mayapapaya Books","null"
"13872615","","9781558606241","AuthorsNamesList","Alberto Del Bimbo","ValoreBooks","null"
"13872616","","9781558606241","AuthorsNamesList","Del Bimbo,","Bookmantra.com","null"
"13872617","","9781558606241","AuthorsNamesList","Del Bimbo,","Bookmantra.com","null"
"13872618","","9781558606241","AuthorsNamesList","Alberto del Bimbo","A1Books","null"
"13872619","","9781558606241","AuthorsNamesList","Alberto del Bimbo","A1Books","null"
"13872620","","9781558606241","AuthorsNamesList","Alberto del Bimbo","A1Books","null"
"13872621","","9781558606241","AuthorsNamesList","Del Bimbo, Alberto","Caiman","null"
"13872622","","9781558606241","AuthorsNamesList","Alberto del Bimbo","Papamedia.com","null"
"13872623","","9781558606241","AuthorsNamesList","Del Bimbo, Alberto/ Bimbo, Alberto Del","Revaluation Books","null"
"13872624","","9781558605701","AuthorsNamesList","0","Sunmark Store","null"
"13872625","","9781558605701","AuthorsNamesList","Ian Witten","A1Books","null"
"13872626","","9781558605701","AuthorsNamesList","Witten, Ian H.","Caiman","null"
"13872627","","9781558605701","AuthorsNamesList","Witten, Ian H.; Moffat, Alistair; Bell, Timothy C.","AshleyJohnson","null"
"13872628","","9781558605701","AuthorsNamesList","Witten, Ian","Powell's  Books","null"
"13872629","","9781558605701","AuthorsNamesList","Ian H. Witten; Alistair Moffat; Timothy C. Bell","Book Lovers USA","null"
"13872630","","9781558605701","AuthorsNamesList","Ian H. Witten, Alistair Moffat, Timothy C. Bell","AHA-BUCH","null"
"13872631","","9781558605701","AuthorsNamesList","Witten, Ian H.; Moffat, Alistair; Bell, Timothy C.","COBU GmbH & Co. KG","null"
"13872632","","9781558605701","AuthorsNamesList","Witten, Ian","Versandantiquariat Robert A. Mueller","null"
"13872633","","9781558605701","AuthorsNamesList","Ian Witten","paperbackworld.de","null"
"13872634","","9781558605701","AuthorsNamesList","By (author) Witten, Ian H. By (author) Moffat, Alistair By (author) Bell, Timothy C.","Quartermelon","null"
"13872635","","9781558605701","AuthorsNamesList","Ian Witten","The Book Depository","null"
"13872636","","9781558605701","AuthorsNamesList","Witten; Moffat,Alistair; Bell,Timothy C.","Bobs Books","null"
"13872637","","9781558605701","AuthorsNamesList","Ian H. Witten","Papamedia.com","null"
"13872638","","9781558605701","AuthorsNamesList","Ian Witten","Bobs Books","null"
"13872639","","9781558605701","AuthorsNamesList","Witten; Moffat,Alistair; Bell,Timothy C.","Books Down Under","null"
"13872640","","9781558605701","AuthorsNamesList","Witten, Ian H./ Moffat, Alistair/ Bell, Timothy C.","Revaluation Books","null"
"13872641","","9781558605701","AuthorsNamesList","Witten","Gunter Koppon","null"
"13872642","","9781558605701","AuthorsNamesList","Witten","WorldOfBooks","null"
"13872643","","9781558605701","AuthorsNamesList","Moffat, Alistair","Limelight Bookshop","null"
"13872644","","9781558605701","AuthorsNamesList","Moffat,Alistair","Gunars Store","null"
"13872645","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Caiman","null"
"13872646","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","A1Books","null"
"13872647","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","A1Books","null"
"13872648","","9781555583002","AuthorsNamesList","Pierre Bijaoui","WebBookStore","null"
"13872649","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","AlphaCraze.com","null"
"13872650","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","AlphaCraze.com","null"
"13872651","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Paperbackshop-US","null"
"13872652","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","textbookxdotcom","null"
"13872653","","9781555583002","AuthorsNamesList","Pierre Bijaoui","Players Quest","null"
"13872654","","9781555583002","AuthorsNamesList","Pierre Bijaoui","Book Lovers USA","null"
"13872655","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Annex Books Inc","null"
"13872656","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","College Book Service","null"
"13872657","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Blackwell Online","null"
"13872658","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Powell's  Books","null"
"13872659","","9781555583002","AuthorsNamesList","By (author) Bijaoui, Pierre","Quartermelon","null"
"13872660","","9781555583002","AuthorsNamesList","BIJAOUI, PIERRE","LAKESIDE BOOKS","null"
"13872661","","9781555583002","AuthorsNamesList","Pierre Bijaoui","ExtremelyReliable","null"
"13872662","","9781555583002","AuthorsNamesList","Pierre Bijaoui","AHA-BUCH","null"
"13872663","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Blackwell Online","null"
"13872664","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Versandantiquariat Robert A. Mueller","null"
"13872665","","9781555583002","AuthorsNamesList","By (author) Bijaoui, Pierre","Stratford Books","null"
"13872666","","9781555583002","AuthorsNamesList","Pierre Bijaoui","The Book Depository","null"
"13872667","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Revaluation Books","null"
"13872668","","9781555583002","AuthorsNamesList","Bijaoui, Pierre","Limelight Bookshop","null"
"13872669","","9781555583286","AuthorsNamesList","Edward Haletky","Seattle_Bookseller","null"
"13872670","","9781555583286","AuthorsNamesList","Edward Haletky","Books From California","null"
"13872671","","9781555583286","AuthorsNamesList","Haletky, Edward","Powell's  Books","null"
"13872672","","9781555583286","AuthorsNamesList","Haletky, Edward","A1Books","null"
"13872673","","9781555583286","AuthorsNamesList","Haletky, Edward","Caiman","null"
"13872674","","9781555583286","AuthorsNamesList","Haletky, Edward","A1Books","null"
"13872675","","9781555583286","AuthorsNamesList","Edward Haletky","Book Lovers USA","null"
"13872676","","9781555583286","AuthorsNamesList","Haletky, Edward","Browns Books","null"
"13872677","","9781555583286","AuthorsNamesList","HALETKY, EDWARD","Quartermelon","null"
"13872678","","9781555583286","AuthorsNamesList","Edward Haletky","SARL Culture-Factory","null"
"13872679","","9781555583286","AuthorsNamesList","HALETKY, EDWARD","LAKESIDE BOOKS","null"
"13872680","","9781555583286","AuthorsNamesList","HALETKY, EDWARD","LAKESIDE BOOKS","null"
"13872681","","9781555583286","AuthorsNamesList","Edward Haletky","paperbackworld.de","null"
"13872682","","9781555583286","AuthorsNamesList","Edward Haletky","AHA-BUCH","null"
"13872683","","9781555583286","AuthorsNamesList","Haletky, Edward","COBU GmbH & Co. KG","null"
